,word,Ambiguity,N,Entropy,Dissimilarity,Dominance,Communities,Norms
117,de acuerdo,0.3350586377921941,2,0.446481346896803,0.7504426335410548,0.9069767441860465,"[['bien', 'conforme', 'ok', 'sí'], ['pacto']]","[91, 9]"
118,favorable,0.41935210683790586,2,0.49123734182433315,0.8536649621963521,0.8928571428571429,"[['a favor', 'beneficioso', 'bien', 'bueno', 'conveniente', 'mejor', 'positivo'], ['favor']]","[89, 11]"
119,positivo,0.5279908690122251,5,0.6396802485179578,0.8253981113775202,0.6486486486486487,"[['alegre', 'bueno', 'feliz', 'negativo', 'optimista', 'sí'], ['más', 'signo'], ['actitud'], ['sida'], ['test']]","[65, 22, 5, 4, 4]"
120,voto,0,1,0,0,1.0,"[['decisión', 'democracia', 'elecciones', 'elección', 'elegir', 'libertad', 'política', 'presidente', 'sufragio', 'urna', 'votar']]",[100]
121,alegre,0,1,0,0,1.0,"[['contento', 'divertido', 'feliz', 'fiesta', 'reír', 'risa', 'sonrisa', 'triste']]",[100]
122,ameno,0.5416098826070918,3,0.685249289586975,0.7903837199649488,0.7402597402597403,"[['agradable', 'amable', 'bueno', 'cómodo', 'lindo', 'llevadero', 'placentero'], ['tranquilo'], ['divertido', 'entretenido']]","[74, 13, 13]"
123,bien,0.26231198332823713,3,0.32148919406158405,0.8159278388622574,0.9135802469135802,"[['acertado', 'bondad', 'bueno', 'correcto', 'genial', 'mal', 'ok', 'positivo'], ['moral'], ['feliz']]","[91, 5, 4]"
124,comida,0,1,0,0,1.0,"[['alimento', 'almuerzo', 'apetito', 'asado', 'bebida', 'carne', 'cena', 'fruta', 'hambre', 'hamburguesa', 'mesa', 'milanesa', 'necesidad', 'nutrición', 'plato', 'reunión', 'rica', 'rico', 'sana']]",[100]
125,conforme,0.6604731590153462,3,0.7830550157945625,0.8434569036572316,0.5370370370370371,"[['contento', 'feliz', 'satisfecho'], ['aceptable', 'aceptar', 'acorde', 'bueno', 'de acuerdo'], ['tranquilo']]","[54, 41, 6]"
126,confortable,0.41100684124383846,2,0.7266645172796349,0.5656074178253496,0.7976190476190477,"[['acogedor', 'cálido', 'cómodo', 'hogar', 'seguro', 'sillón', 'suave'], ['agradable', 'lindo', 'placentero']]","[80, 20]"
127,contento,0,1,0,0,1.0,"[['alegre', 'alegría', 'amor', 'bienestar', 'cumpleaños', 'felicidad', 'feliz', 'risa', 'satisfecho', 'sonrisa']]",[100]
128,cálido,0.4741565729939465,2,0.5538976334852962,0.8560364665405877,0.8712871287128713,"[['caliente', 'calor', 'clima', 'frío', 'hogar', 'playa', 'primavera', 'sol', 'temperatura', 'tibio', 'verano'], ['abrazo', 'agradable', 'amable', 'lindo']]","[87, 13]"
129,cómoda,0.47911695693365774,4,0.8200094881687313,0.5842822111773798,0.4342105263157895,"[['cama', 'confort', 'confortable', 'descanso', 'sillón', 'tranquila'], ['madera', 'mueble'], ['ropa', 'ropero'], ['cajones']]","[43, 39, 12, 5]"
130,cómodo,0.2010486736663643,2,0.23987382528036538,0.838143442417604,0.9605263157894737,"[['agradable', 'cama', 'confortable', 'fácil', 'lindo', 'relajado', 'sillón', 'sofá', 'tranquilo'], ['vago']]","[96, 4]"
131,feliz,0.1768187154231804,2,0.20390587550482006,0.8671585111778726,0.9680851063829787,"[['alegre', 'alegría', 'amor', 'bienestar', 'contento', 'familia', 'felicidad', 'risa', 'sonrisa', 'triste', 'vida'], ['año']]","[97, 3]"
132,placentero,0.8208529219539272,3,0.9962249201919597,0.8239634497355872,0.36764705882352944,"[['paz', 'playa', 'relax', 'tranquilidad', 'tranquilo', 'viaje'], ['agradable', 'grato', 'lindo'], ['amor', 'placer', 'sexo']]","[37, 34, 29]"
133,placer,0.45355297154761354,4,0.5060888909797027,0.8961923085677924,0.782608695652174,"[['alegría', 'amor', 'disfrute', 'felicidad', 'goce', 'gozo', 'satisfacción', 'sexo'], ['comer', 'comida', 'gusto'], ['dormir'], ['dolor']]","[78, 15, 3, 3]"
134,satisfecho,0.2393218891843909,2,0.2713895875081111,0.8818388773933274,0.9534883720930233,"[['agradecido', 'comida', 'completo', 'conforme', 'contento', 'feliz', 'lleno', 'saciado'], ['tranquilo']]","[95, 5]"
135,tranquilo,0.1747069868836306,2,0.2163969324512646,0.8073450252025955,0.9655172413793104,"[['apacible', 'calma', 'calmo', 'descanso', 'lento', 'manso', 'mar', 'pacífico', 'paz', 'quieto', 'sereno', 'silencio'], ['campo']]","[97, 3]"
136,a mano,0.6629039093636245,4,0.777018791053364,0.8531375521368797,0.6,"[['al lado', 'cerca', 'cercano', 'próximo'], ['accesible', 'fácil', 'hecho'], ['artesanal', 'manual'], ['casero']]","[60, 18, 16, 6]"
137,al lado,0.43527704110030674,3,0.4928203705737716,0.8832367067001119,0.8313253012048193,"[['cerca', 'cercano', 'junto', 'pegado', 'próximo', 'siguiente', 'vecino'], ['costado', 'derecha', 'izquierda'], ['mío']]","[83, 13, 4]"
138,artesanal,0.5716625328232037,5,0.7446379587000367,0.7677053340407094,0.5977011494252874,"[['arte', 'artesano', 'creatividad', 'manos', 'manual', 'manualidad'], ['casero'], ['lindo', 'original', 'único'], ['trabajo'], ['feria']]","[60, 14, 14, 8, 5]"
139,cerca,0.19434014129316654,2,0.3744088453489206,0.519058627239579,0.927710843373494,"[['acá', 'ahí', 'al lado', 'aquí', 'corto', 'distancia', 'junto', 'lejos', 'pegado', 'próximo'], ['valla']]","[93, 7]"
140,cercano,0.4880503232511908,4,0.5764323429045286,0.8466740793759103,0.7281553398058253,"[['allegado', 'cerca', 'distancia', 'familiar', 'junto', 'lejano', 'lejos', 'pegado', 'próximo', 'vecino'], ['amigo', 'amigos', 'amor', 'familia'], ['lugar'], ['tiempo']]","[73, 19, 5, 3]"
141,fácil,0.21704866897053243,3,0.2563426955091842,0.846712907264237,0.9361702127659575,"[['aburrido', 'accesible', 'difícil', 'rápido', 'sencillo', 'simple'], ['bueno'], ['corto']]","[94, 3, 3]"
142,hecho,0.6256838857731727,5,0.7762196144199587,0.8060655440158182,0.5288461538461539,"[['acontecimiento', 'concluido', 'finalizado', 'listo', 'pronto', 'realizado', 'suceso', 'terminado'], ['acción', 'acto', 'derecho', 'hacer'], ['concreto', 'real', 'realidad'], ['historia', 'pasado'], ['situación']]","[53, 23, 12, 9, 3]"
143,igual,0.15679439451875657,2,0.2145098337069777,0.7309426883102201,0.9659090909090909,"[['distinto', 'equidad', 'equitativo', 'equivalente', 'idéntico', 'igualdad', 'lo mismo', 'mismo', 'otro', 'parecido', 'semejante', 'similar', 'ídem'], ['par']]","[97, 3]"
144,igualdad,0.7373785069312015,2,0.8453509366224365,0.8722750221078193,0.7272727272727273,"[['desigualdad', 'equidad', 'justicia', 'ley', 'parecido', 'similar'], ['género', 'mujer']]","[73, 27]"
145,iguales,0.4306762485732105,3,0.5774981114728425,0.745762176563349,0.8021978021978022,"[['diferentes', 'distintos', 'gemelos', 'idénticos', 'mellizos', 'parecidos', 'pares', 'semejantes', 'signo', 'similares'], ['copia', 'equidad'], ['derechos', 'personas']]","[80, 10, 10]"
146,justo,0.5802755170236098,5,0.6521816913929512,0.889745180954464,0.6785714285714286,"[['abogado', 'adecuado', 'equilibrado', 'equilibrio', 'equitativo', 'exacto', 'igualdad', 'injusto', 'juez', 'justicia'], ['apretado', 'estrecho'], ['leal', 'verdad'], ['necesario', 'suficiente'], ['ahora']]","[68, 12, 8, 8, 4]"
147,manual,0.626808190455138,5,0.787039034578513,0.7964130912398973,0.4057971014492754,"[['artesanal', 'explicación', 'instrucciones', 'instructivo'], ['escuela', 'instrucción', 'libro'], ['guía'], ['automático'], ['práctico']]","[41, 39, 10, 6, 4]"
148,próximo,0.441652446425781,3,0.5363836459519391,0.8233890980064553,0.8023255813953488,"[['al lado', 'cerca', 'cercano', 'junto', 'prójimo', 'siguiente'], ['después', 'futuro', 'luego', 'lunes'], ['tren']]","[80, 16, 3]"
149,a medias,0.28070653234974846,2,0.34781691357106326,0.8070525652927936,0.9347826086956522,"[['casi', 'incompleto', 'inconcluso', 'mitad', 'sin terminar'], ['dividir']]","[93, 7]"
150,casi,0.5845760951042424,2,0.7062740891876006,0.8276901334107518,0.8076923076923077,"[['apenas', 'casi', 'falta', 'incompleto', 'nada', 'nunca', 'poco', 'siempre', 'todo'], ['ahí', 'cerca']]","[81, 19]"
151,dividir,0.5795467999198802,3,0.6883446318065184,0.8419427901963804,0.6428571428571429,"[['compartir', 'cortar', 'fraccionar', 'partir', 'repartir', 'separar'], ['cuenta', 'matemáticas', 'multiplicar', 'restar', 'sumar'], ['escuela']]","[64, 33, 3]"
152,incompleto,0.3569551591996336,3,0.4260691191022201,0.8377869767979944,0.8727272727272727,"[['falta', 'faltante', 'inacabado', 'inconcluso', 'insuficiente', 'sin terminar'], ['roto'], ['medio']]","[87, 7, 5]"
153,inconcluso,0.4533074158928065,3,0.6207662285767905,0.7302385262356956,0.7592592592592593,"[['a medias', 'inacabado', 'incompleto', 'sin terminar'], ['abierto', 'interminable', 'sin fin'], ['final']]","[76, 19, 6]"
154,sin terminar,0.3598882864159403,4,0.44538331368002043,0.8080416920928859,0.8387096774193549,"[['inacabado', 'incompleto', 'inconcluso'], ['fin'], ['tarea'], ['indefinido']]","[84, 6, 5, 5]"
155,a menudo,0.2468638220287043,2,0.28639695711595625,0.8619638438712678,0.95,"[['a veces', 'casi siempre', 'frecuente', 'frecuentemente', 'seguido', 'siempre'], ['pollo']]","[95, 5]"
156,a veces,0,1,0,0,1.0,"[['a menudo', 'nunca', 'siempre', 'tal vez', 'tiempo']]",[100]
157,casi siempre,0,1,0,0,1.0,"[['a menudo', 'a veces', 'frecuente', 'nunca', 'seguido', 'siempre']]",[100]
158,frecuente,0,1,0,0,1.0,"[['asiduo', 'común', 'constante', 'continuo', 'cotidiano', 'diario', 'habitual', 'recurrente', 'rutina', 'rutinario', 'rápido', 'seguido', 'siempre', 'usual']]",[100]
159,frecuentemente,0.3370064768404375,2,0.45079138835466503,0.7475885421646387,0.9056603773584906,"[['a menudo', 'a veces', 'casi siempre', 'frecuencia', 'seguido', 'siempre'], ['tiempo']]","[91, 9]"
160,pollo,0.644715953618012,3,0.8302607961119076,0.7765222164375364,0.5555555555555556,"[['ave', 'gallina', 'gallo', 'granja', 'huevo', 'plumas'], ['asado', 'carne', 'comida', 'rico'], ['animal']]","[56, 35, 9]"
161,seguido,0.5695877328176989,3,0.8936697510810306,0.6373581875504851,0.5671641791044776,"[['a menudo', 'continuo', 'frecuente', 'punto', 'siempre'], ['atrás', 'continuación', 'perseguido', 'perseguir'], ['al lado', 'próximo', 'siguiente']]","[57, 24, 19]"
162,siempre,0.4118326603981465,2,0.462749058578174,0.8899697422692303,0.9019607843137255,"[['continuo', 'eterno', 'infinito', 'nunca', 'permanente', 'todo'], ['amistad']]","[90, 10]"
163,a punto,0.9084230439051275,3,0.9716954870960269,0.9348844941330405,0.43434343434343436,"[['exacto', 'ideal', 'justo', 'perfecto', 'puntual'], ['caramelo', 'carne', 'cocción', 'cocido', 'comida', 'crudo', 'fideos'], ['listo', 'pronto', 'terminado']]","[43, 33, 23]"
164,caramelo,0.17864493607310628,3,0.23717129282522664,0.7532316999458746,0.9423076923076923,"[['azúcar', 'caries', 'chicle', 'chocolate', 'chupetín', 'dulce', 'golosina', 'rico', 'ácido'], ['niño'], ['envoltorio']]","[94, 3, 3]"
165,carne,0.13515550843646515,2,0.1805246676420578,0.7486816632973945,0.9727272727272728,"[['alimento', 'asado', 'cerdo', 'churrasco', 'comer', 'comida', 'milanesa', 'milanesas', 'pollo', 'proteínas', 'rica', 'vaca'], ['animal']]","[97, 3]"
166,cocción,0,1,0,0,1.0,"[['calor', 'carne', 'chef', 'cocido', 'cocina', 'cocinado', 'cocinar', 'comida', 'fuego', 'hervir', 'horno', 'listo', 'tiempo']]",[100]
167,crudo,0.37690995053175613,3,0.405272776726977,0.9300154665598764,0.8813559322033898,"[['carne', 'cocción', 'cocido', 'comida', 'jamón'], ['frío'], ['cruel']]","[88, 7, 5]"
168,exacto,0.30453816140167184,2,0.47707130621932964,0.6383493566508125,0.8974358974358975,"[['acertado', 'correcto', 'eso', 'inexacto', 'justo', 'perfecto', 'preciso'], ['puntual', 'reloj']]","[90, 10]"
169,fideos,0,1,0,0,1.0,"[['arroz', 'comida', 'harina', 'manteca', 'pasta', 'pastas', 'queso', 'rico', 'salsa', 'sopa', 'tallarines', 'tuco']]",[100]
170,ideal,0.5561674070638328,2,0.6593758812786992,0.8434755089696053,0.8292682926829268,"[['inalcanzable', 'mejor', 'perfecto', 'soñado', 'sueño', 'utopía'], ['idea']]","[83, 17]"
171,listo,0,1,0,0,1.0,"[['fin', 'hecho', 'inteligente', 'preparado', 'pronto', 'realizado', 'rápido', 'terminado', 'vivo', 'ya']]",[100]
172,pronto,0.10551058544984854,2,0.15838440747285046,0.6661677568730033,0.9769230769230769,"[['ahora', 'enseguida', 'hecho', 'listo', 'rápido', 'terminado', 'ya'], ['tiempo']]","[98, 2]"
173,puntual,0.41658553144790517,4,0.5292627345021513,0.7871053529581381,0.7922077922077922,"[['correcto', 'exacto', 'fijo', 'hora', 'horario', 'justo', 'reloj', 'tiempo'], ['responsable'], ['cita'], ['respeto']]","[79, 9, 6, 5]"
174,terminado,0.4890359790069651,3,0.6287358780915299,0.7778082912834384,0.7129629629629629,"[['acabado', 'completo', 'concluido', 'finalizado', 'finiquitado', 'listo', 'pronto'], ['comienzo', 'fin', 'final'], ['alivio']]","[71, 26, 3]"
175,atravesar,0.2753231789254859,3,0.435624400498249,0.6320196449293995,0.8648648648648649,"[['cruzar', 'pasar', 'penetrar', 'traspasar'], ['caminar', 'ir'], ['calle']]","[86, 9, 4]"
176,pasar,0,1,0,0,1.0,"[['andar', 'avanzar', 'caminar', 'camino', 'cruzar', 'dejar', 'entrar', 'ir', 'paseo', 'seguir', 'superar']]",[100]
177,nunca,0,1,0,0,1.0,"[['a veces', 'imposible', 'jamás', 'más', 'no', 'siempre']]",[100]
178,tal vez,0,1,0,0,1.0,"[['capaz', 'posibilidad', 'puede ser', 'quizá', 'quizás']]",[100]
179,abajo,0.45038234607563477,3,0.6062306954623472,0.7429223717089196,0.7804878048780488,"[['arriba', 'bajo', 'debajo', 'escalera', 'inferior', 'mesa', 'subsuelo', 'sótano'], ['piso', 'suelo'], ['dirección', 'lugar']]","[78, 15, 7]"
180,arriba,0,1,0,0,1.0,"[['abajo', 'alto', 'encima', 'escalera', 'sobre', 'subir', 'superior']]",[100]
181,bajo,0.5196705824521516,3,0.616377311426047,0.8431046581676485,0.7319587628865979,"[['alto', 'altura', 'chico', 'corto', 'enano', 'estatura', 'niño', 'pequeño', 'petiso'], ['guitarra', 'instrumento', 'música'], ['arriba']]","[73, 24, 3]"
182,debajo,0.6753676318132046,2,0.8042522359016422,0.8397460419318004,0.7543859649122807,"[['abajo', 'arriba', 'inferior'], ['cama', 'escondido', 'oculto']]","[75, 25]"
183,dirección,0.16140621708546488,2,0.18717625687320819,0.8623220689513,0.9714285714285714,"[['calle', 'calles', 'camino', 'casa', 'destino', 'domicilio', 'flecha', 'localización', 'lugar', 'rumbo', 'sentido', 'sitio', 'ubicación'], ['dirigir']]","[97, 3]"
184,escalera,0.26473282631613104,2,0.32275695889739825,0.820223449931214,0.9411764705882353,"[['alto', 'altura', 'arriba', 'bajar', 'caracol', 'casa', 'cielo', 'escalones', 'escalón', 'madera', 'peldaño', 'sube', 'subir'], ['herramienta', 'mecánica']]","[94, 6]"
185,inferior,0.18440858966917387,2,0.21832103023746738,0.8446670917070747,0.9651162790697675,"[['abajo', 'bajo', 'chico', 'debajo', 'menor', 'menos', 'superior'], ['pobre']]","[97, 3]"
186,lugar,0.1805773963430812,2,0.21084230031853213,0.8564571533808543,0.9666666666666667,"[['aquí', 'campo', 'casa', 'espacio', 'hogar', 'parque', 'posición', 'sitio', 'ubicación', 'zona', 'área'], ['playa']]","[97, 3]"
187,subsuelo,0.1916987844902796,2,0.27866980356389914,0.6879065547779128,0.9518072289156626,"[['abajo', 'debajo', 'estacionamiento', 'garage', 'humedad', 'subte', 'subterráneo', 'sótano'], ['oscuro']]","[95, 5]"
188,sótano,0.7043210399109525,5,0.7944649863267554,0.8865350292747481,0.47435897435897434,"[['miedo', 'oscuridad', 'oscuro', 'soledad'], ['abajo', 'subsuelo'], ['frío', 'humedad'], ['depósito'], ['habitación']]","[47, 29, 13, 6, 4]"
189,animales,0,1,0,0,1.0,"[['amor', 'caballo', 'gato', 'gatos', 'género', 'mascota', 'mascotas', 'perros', 'reino', 'salvajes', 'seres vivos', 'zoológico']]",[100]
190,deja,0.271400949369916,2,0.29747224891928964,0.9123572042632879,0.9473684210526315,"[['abandona', 'abandonar', 'abandono', 'libera', 'soltar', 'suelta', 'tira'], ['termina']]","[95, 5]"
191,dejar,0.44907937453605823,4,0.5679240434514801,0.7907384441884874,0.7560975609756098,"[['abandonar', 'atrás', 'olvidar', 'permitir', 'soltar'], ['irse', 'pasar', 'seguir'], ['tirar'], ['romper']]","[76, 15, 5, 5]"
192,olvidar,0,1,0,0,1.0,"[['memoria', 'olvido', 'perder', 'perdonar', 'recordar', 'recuerdo', 'recuerdos']]",[100]
193,se va,0.6636848892192092,5,0.7730796982877721,0.8584947848056907,0.5769230769230769,"[['adiós', 'chau', 'despedida', 'irse'], ['huye'], ['parte'], ['dolor'], ['viaje']]","[58, 15, 12, 10, 6]"
194,soledad,0.36331592047369715,2,0.3877431810559865,0.9370014438016325,0.9240506329113924,"[['angustia', 'dolor', 'llanto', 'melancolía', 'oscuridad', 'paz', 'sentimiento', 'silencio', 'solo', 'triste', 'tristeza', 'vacío'], ['nombre']]","[92, 8]"
195,tira,0.8483704656794727,3,0.8828951264750002,0.9608960795452923,0.46153846153846156,"[['cinta'], ['arrojar', 'basura', 'tirar'], ['buchón']]","[46, 42, 12]"
196,abandonado,0.4650264865249016,3,0.5863577283978472,0.7930764173528184,0.7692307692307693,"[['dejado', 'huérfano', 'olvidado', 'perdido', 'sólo', 'tirado'], ['soledad', 'triste', 'tristeza'], ['calle']]","[77, 19, 4]"
197,calle,0,1,0,0,1.0,"[['auto', 'autos', 'avenida', 'camino', 'ciudad', 'cordón', 'dirección', 'esquina', 'gente', 'pavimento', 'peligro', 'ruta', 'sendero', 'tránsito', 'vereda', 'vía']]",[100]
198,dejado,0.4751296547001583,3,0.5942493320683906,0.799545963386084,0.7755102040816326,"[['abandonado', 'abandono', 'descuidado', 'desprolijo', 'olvidado', 'perdido', 'roto', 'sucio', 'tirado'], ['deprimido', 'solo', 'triste'], ['vago']]","[78, 17, 5]"
199,huérfano,0.5020860679908815,3,0.7095128485789647,0.7076490143856814,0.6329113924050633,"[['abandono', 'soledad', 'solo', 'triste', 'tristeza'], ['hermano', 'hijo', 'madre', 'niño', 'orfanato', 'padres'], ['desprotegido']]","[63, 33, 4]"
200,niño,0,1,0,0,1.0,"[['alegría', 'amor', 'bebé', 'chico', 'escuela', 'hijo', 'infancia', 'infante', 'inocencia', 'juego', 'juegos', 'nene', 'niña', 'pequeño', 'pibe', 'pureza']]",[100]
201,olvidado,0.7894327589506368,2,0.9633355456726841,0.8194784906430361,0.6122448979591837,"[['abandonado', 'dejado', 'perdido'], ['memoria', 'pasado', 'recuerdo']]","[61, 39]"
202,perdido,0.6105453148967597,2,0.7889406572966208,0.773879897366236,0.7636363636363637,"[['ausente', 'buscar', 'dejado', 'desorientado', 'encontrado', 'extraviado', 'objeto'], ['miedo', 'soledad', 'solo']]","[76, 24]"
203,perro,0,1,0,0,1.0,"[['amigo', 'amor', 'animal', 'can', 'canino', 'compañero', 'compañía', 'doméstico', 'fiel', 'gato', 'guardián', 'ladrido', 'mascota']]",[100]
204,sólo,0.5174893745873178,3,0.7428121270515637,0.6966625284395703,0.6,"[['aislado', 'solamente', 'solitario', 'uno', 'único'], ['paz', 'soledad', 'triste'], ['yo']]","[60, 35, 5]"
205,tirado,0.5538622933934841,3,0.7754124715048596,0.7142808682436997,0.6666666666666666,"[['arrojado', 'caído', 'echado', 'piso', 'suelo'], ['abandonado', 'dejado'], ['acostado', 'cansado']]","[67, 22, 12]"
206,triste,0,1,0,0,1.0,"[['alegre', 'angustia', 'bajón', 'contento', 'depresión', 'deprimido', 'dolor', 'emoción', 'llanto', 'llorar', 'lágrimas', 'mal', 'muerte', 'pena', 'soledad']]",[100]
207,tristeza,0,1,0,0,1.0,"[['alegría', 'amargura', 'angustia', 'bajón', 'depresión', 'dolor', 'emoción', 'estado', 'gris', 'llanto', 'llorar', 'lágrimas', 'melancolía', 'miedo', 'soledad', 'triste']]",[100]
208,abandonar,0.49716718277683924,3,0.568393651792398,0.8746881341989834,0.7790697674418605,"[['dejar', 'huir', 'irse', 'olvidar', 'perder', 'soltar'], ['soledad', 'tristeza'], ['animales']]","[78, 19, 3]"
209,huir,0,1,0,0,1.0,"[['alejarse', 'correr', 'escapar', 'esconderse', 'irse', 'rajar', 'salir']]",[100]
210,irse,0.42463931300279,4,0.5367520124045355,0.7911275657831177,0.7865168539325843,"[['abandonar', 'alejarse', 'dejar', 'huir', 'marchar', 'marcharse', 'partir', 'retirarse', 'salir', 'venir', 'volver'], ['adiós', 'chau'], ['viajar'], ['lejos']]","[79, 10, 6, 6]"
211,perder,0.6403837145400583,3,0.8515802455304238,0.7519945629330357,0.6101694915254238,"[['derrota', 'fracaso', 'ganar'], ['llorar', 'muerte', 'triste', 'tristeza'], ['juego', 'jugar']]","[61, 22, 17]"
212,soltar,0.3289855772545917,2,0.3602750564216626,0.9131511365847933,0.9315068493150684,"[['cuerda', 'dejar', 'fluir', 'largar', 'liberar', 'libertad', 'volar'], ['mano']]","[93, 7]"
213,abandono,0.6039437488328895,3,0.7212510566942105,0.8373557906466182,0.625,"[['dolor', 'soledad', 'solo', 'tristeza'], ['dejadez', 'dejar', 'desidia'], ['niños']]","[62, 33, 4]"
214,dejadez,0.44960835122023923,3,0.9341661406422918,0.48129377811864194,0.5,"[['abandono', 'desidia'], ['depresión', 'suciedad', 'sucio', 'tristeza'], ['desinterés', 'vagancia']]","[50, 31, 19]"
215,desidia,0.4629180157912526,2,0.8418521897563207,0.5498803963736758,0.7297297297297297,"[['abandono', 'dejadez', 'descuidado', 'descuido', 'suciedad'], ['desgano', 'desinterés']]","[73, 27]"
